"OBJECTID","ID_0","ISO","NAME_0","ID_1","NAME_1","ID_2","NAME_2","TYPE_2","ENGTYPE_2","NL_NAME_2","VARNAME_2"
249,106,"IDN","Indonesia",19,"Lampung",249,"Tanggamus","Kabupaten","Regency",NA,NA
250,106,"IDN","Indonesia",19,"Lampung",250,"Tulang Bawang","Kabupaten","Regency",NA,NA
251,106,"IDN","Indonesia",19,"Lampung",251,"Way Kanan","Kabupaten","Regency",NA,NA
252,106,"IDN","Indonesia",20,"Maluku Utara",252,"Halmahera Barat","Kabupaten","Regency",NA,"West Halmahera"
253,106,"IDN","Indonesia",20,"Maluku Utara",253,"Halmahera Selatan","Kabupaten","Regency",NA,"South Halmahera"
254,106,"IDN","Indonesia",20,"Maluku Utara",254,"Halmahera Tengah
Halmahera Tengah
","Kabupaten","Regency",NA,"Central Halmahera"
255,106,"IDN","Indonesia",20,"Maluku Utara",255,"Halmahera Timur","Kabupaten","Regency",NA,"East Halmahera"
256,106,"IDN","Indonesia",20,"Maluku Utara",256,"Halmahera Utara","Kabupaten","Regency",NA,"Maluku Utara|North Halmahera"
257,106,"IDN","Indonesia",20,"Maluku Utara",257,"Kepulauan Sula","Kabupaten","Regency",NA,NA
258,106,"IDN","Indonesia",20,"Maluku Utara",258,"Ternate","Kotamadya","Municipality",NA,"Kota Ternate"
259,106,"IDN","Indonesia",20,"Maluku Utara",259,"Tidore Kepulauan","Kabupaten","Regency",NA,NA
260,106,"IDN","Indonesia",21,"Maluku",260,"Ambon","Kabupaten","Regency",NA,"Kota Ambon"
261,106,"IDN","Indonesia",21,"Maluku",261,"Buru","Kabupaten","Regency",NA,NA
262,106,"IDN","Indonesia",21,"Maluku",262,"Kepulauan Aru","Kabupaten","Regency",NA,"Kepulaan-Aru"
263,106,"IDN","Indonesia",21,"Maluku",263,"Maluku Tengah","Kabupaten","Regency",NA,"Central Maluku"
264,106,"IDN","Indonesia",21,"Maluku",264,"Maluku Tenggara Barat","Kabupaten","Regency",NA,"West Southeast Maluku"
265,106,"IDN","Indonesia",21,"Maluku",265,"Maluku Tenggara","Kabupaten","Regency",NA,NA
266,106,"IDN","Indonesia",21,"Maluku",266,"Seram Bagian Barat","Kabupaten","Regency",NA,"West Seram"
267,106,"IDN","Indonesia",21,"Maluku",267,"Seram Bagian Timur","Kabupaten","Regency",NA,"East Seram"
268,106,"IDN","Indonesia",22,"Nusa Tenggara Barat",268,"Bima","Kabupaten","Regency",NA,NA
269,106,"IDN","Indonesia",22,"Nusa Tenggara Barat",269,"Bima","Kotamadya","Municipality",NA,NA
270,106,"IDN","Indonesia",22,"Nusa Tenggara Barat",270,"Dompu","Kabupaten","Regency",NA,NA
271,106,"IDN","Indonesia",22,"Nusa Tenggara Barat",271,"Lombok Barat","Kabupaten","Regency",NA,NA
272,106,"IDN","Indonesia",22,"Nusa Tenggara Barat",272,"Lombok Tengah","Kabupaten","Regency",NA,NA
273,106,"IDN","Indonesia",22,"Nusa Tenggara Barat",273,"Lombok Timur","Kabupaten","Regency",NA,NA
274,106,"IDN","Indonesia",22,"Nusa Tenggara Barat",274,"Mataram","Kotamadya","Municipality",NA,"Kota Mataram"
275,106,"IDN","Indonesia",22,"Nusa Tenggara Barat",275,"Sumbawa Barat","Kabupaten","Regency",NA,"West Sumbawa"
276,106,"IDN","Indonesia",22,"Nusa Tenggara Barat",276,"Sumbawa","Kabupaten","Regency",NA,NA
277,106,"IDN","Indonesia",23,"Nusa Tenggara Timur",277,"Alor","Kabupaten","Regency",NA,NA
278,106,"IDN","Indonesia",23,"Nusa Tenggara Timur",278,"Belu","Kabupaten","Regency",NA,NA
279,106,"IDN","Indonesia",23,"Nusa Tenggara Timur",279,"Ende","Kabupaten","Regency",NA,NA
280,106,"IDN","Indonesia",23,"Nusa Tenggara Timur",280,"Flores Timur","Kabupaten","Regency",NA,"Flores Timor|East Flores"
281,106,"IDN","Indonesia",23,"Nusa Tenggara Timur",281,"Kupang","Kabupaten","Regency",NA,NA
282,106,"IDN","Indonesia",23,"Nusa Tenggara Timur",282,"Kupang","Kotamadya","Municipality",NA,NA
283,106,"IDN","Indonesia",23,"Nusa Tenggara Timur",283,"Lembata","Kabupaten","Regency",NA,NA
284,106,"IDN","Indonesia",23,"Nusa Tenggara Timur",284,"Manggarai Barat","Kabupaten","Regency",NA,"West Manggarai"
285,106,"IDN","Indonesia",23,"Nusa Tenggara Timur",285,"Manggarai","Kabupaten","Regency",NA,NA
286,106,"IDN","Indonesia",23,"Nusa Tenggara Timur",286,"Ngada","Kabupaten","Regency",NA,NA
287,106,"IDN","Indonesia",23,"Nusa Tenggara Timur",287,"Rote Ndao","Kabupaten","Regency",NA,NA
288,106,"IDN","Indonesia",23,"Nusa Tenggara Timur",288,"Sikka","Kabupaten","Regency",NA,NA
289,106,"IDN","Indonesia",23,"Nusa Tenggara Timur",289,"Sumba Barat","Kabupaten","Regency",NA,"West Sumba"
290,106,"IDN","Indonesia",23,"Nusa Tenggara Timur",290,"Sumba Timur","Kabupaten","Regency",NA,"East Sumba"
291,106,"IDN","Indonesia",23,"Nusa Tenggara Timur",291,"Timor Tengah Selatan","Kabupaten","Regency",NA,"South Central Timor"
292,106,"IDN","Indonesia",23,"Nusa Tenggara Timur",292,"Timor Tengah Utara","Kabupaten","Regency",NA,"North Central Timor"
293,106,"IDN","Indonesia",24,"Papua",293,"Asmat","Kabupaten","Regency",NA,NA
294,106,"IDN","Indonesia",24,"Papua",294,"Biak Numfor","Kabupaten","Regency",NA,NA
295,106,"IDN","Indonesia",24,"Papua",295,"Boven Digoel","Kabupaten","Regency",NA,NA
296,106,"IDN","Indonesia",24,"Papua",296,"Jayapura","Kotamadya","Municipality",NA,NA
297,106,"IDN","Indonesia",24,"Papua",297,"Jayawijaya","Kabupaten","Regency",NA,NA
298,106,"IDN","Indonesia",24,"Papua",298,"Keerom","Kabupaten","Regency",NA,NA
299,106,"IDN","Indonesia",24,"Papua",299,"Kota Jayapura","Kotamadya","Municipality",NA,"Jayapura"
300,106,"IDN","Indonesia",24,"Papua",300,"Mappi","Kabupaten","Regency",NA,NA
301,106,"IDN","Indonesia",24,"Papua",301,"Merauke","Kabupaten","Regency",NA,NA
302,106,"IDN","Indonesia",24,"Papua",302,"Mimika","Kabupaten","Regency",NA,NA
303,106,"IDN","Indonesia",24,"Papua",303,"Nabire","Kabupaten","Regency",NA,NA
304,106,"IDN","Indonesia",24,"Papua",304,"Paniai","Kabupaten","Regency",NA,NA
305,106,"IDN","Indonesia",24,"Papua",305,"Pegunungan Bintang","Kabupaten","Regency",NA,NA
306,106,"IDN","Indonesia",24,"Papua",306,"Puncak Jaya","Kabupaten","Regency",NA,NA
307,106,"IDN","Indonesia",24,"Papua",307,"Sarmi","Kabupaten","Regency",NA,NA
308,106,"IDN","Indonesia",24,"Papua",308,"Supiori","Kabupaten","Regency",NA,NA
309,106,"IDN","Indonesia",24,"Papua",309,"Tolikara","Kabupaten","Regency",NA,NA
310,106,"IDN","Indonesia",24,"Papua",310,"Waropen","Kabupaten","Regency",NA,NA
311,106,"IDN","Indonesia",24,"Papua",311,"Yahukimo","Kabupaten","Regency",NA,NA
312,106,"IDN","Indonesia",24,"Papua",312,"Yapen Waropen","Kabupaten","Regency",NA,NA
313,106,"IDN","Indonesia",25,"Riau",313,"Bengkalis","Kabupaten","Regency",NA,NA
314,106,"IDN","Indonesia",25,"Riau",314,"Dumai","Kotamadya","Municipality",NA,"Kota Dumai"
315,106,"IDN","Indonesia",25,"Riau",315,"Indragiri Hilir","Kabupaten","Regency",NA,NA
316,106,"IDN","Indonesia",25,"Riau",316,"Indragiri Hulu","Kabupaten","Regency",NA,NA
317,106,"IDN","Indonesia",25,"Riau",317,"Kampar","Kabupaten","Regency",NA,NA
318,106,"IDN","Indonesia",25,"Riau",318,"Kuantan Singingi","Kabupaten","Regency",NA,NA
319,106,"IDN","Indonesia",25,"Riau",319,"Pekan Baru","Kotamadya","Municipality",NA,"Kota Pekan Baru"
320,106,"IDN","Indonesia",25,"Riau",320,"Pelalawan","Kabupaten","Regency",NA,NA
321,106,"IDN","Indonesia",25,"Riau",321,"Rokan Hilir","Kabupaten","Regency",NA,NA
322,106,"IDN","Indonesia",25,"Riau",322,"Rokan Hulu","Kabupaten","Regency",NA,NA
323,106,"IDN","Indonesia",25,"Riau",323,"Siak","Kabupaten","Regency",NA,NA
324,106,"IDN","Indonesia",26,"Sulawesi Barat",324,"Majene","Kabupaten","Regency",NA,NA
325,106,"IDN","Indonesia",26,"Sulawesi Barat",325,"Mamasa","Kabupaten","Regency",NA,NA
326,106,"IDN","Indonesia",26,"Sulawesi Barat",326,"Mamuju Utara","Kabupaten","Regency",NA,NA
327,106,"IDN","Indonesia",26,"Sulawesi Barat",327,"Mamuju","Kabupaten","Regency",NA,NA
328,106,"IDN","Indonesia",26,"Sulawesi Barat",328,"Polewali Mamasa","Kabupaten","Regency",NA,NA
329,106,"IDN","Indonesia",27,"Sulawesi Selatan",329,"Bantaeng","Kabupaten","Regency",NA,NA
330,106,"IDN","Indonesia",27,"Sulawesi Selatan",330,"Barru","Kabupaten","Regency",NA,NA
331,106,"IDN","Indonesia",27,"Sulawesi Selatan",331,"Bone","Kabupaten","Regency",NA,NA
332,106,"IDN","Indonesia",27,"Sulawesi Selatan",332,"Bulukumba","Kabupaten","Regency",NA,NA
333,106,"IDN","Indonesia",27,"Sulawesi Selatan",333,"Enrekang","Kabupaten","Regency",NA,NA
334,106,"IDN","Indonesia",27,"Sulawesi Selatan",334,"Gowa","Kabupaten","Regency",NA,NA
335,106,"IDN","Indonesia",27,"Sulawesi Selatan",335,"Jeneponto","Kabupaten","Regency",NA,NA
336,106,"IDN","Indonesia",27,"Sulawesi Selatan",336,"Luwu Timur","Kabupaten","Regency",NA,NA
337,106,"IDN","Indonesia",27,"Sulawesi Selatan",337,"Luwu Utara","Kabupaten","Regency",NA,NA
338,106,"IDN","Indonesia",27,"Sulawesi Selatan",338,"Luwu","Kabupaten","Regency",NA,NA
339,106,"IDN","Indonesia",27,"Sulawesi Selatan",339,"Makassar","Kotamadya","Municipality",NA,"Kota Makasar|Ujung Pandang"
340,106,"IDN","Indonesia",27,"Sulawesi Selatan",340,"Maros","Kabupaten","Regency",NA,NA
341,106,"IDN","Indonesia",27,"Sulawesi Selatan",341,"Palopo","Kotamadya","Municipality",NA,"Kota Palopo"
342,106,"IDN","Indonesia",27,"Sulawesi Selatan",342,"Pangkajene Kepulauan","Kabupaten","Regency",NA,NA
343,106,"IDN","Indonesia",27,"Sulawesi Selatan",343,"Pare-Pare","Kotamadya","Municipality",NA,"Kota Pare-Pare"
344,106,"IDN","Indonesia",27,"Sulawesi Selatan",344,"Pinrang","Kabupaten","Regency",NA,NA
345,106,"IDN","Indonesia",27,"Sulawesi Selatan",345,"Selayar","Kabupaten","Regency",NA,NA
346,106,"IDN","Indonesia",27,"Sulawesi Selatan",346,"Sidenreng Rappang","Kabupaten","Regency",NA,NA
347,106,"IDN","Indonesia",27,"Sulawesi Selatan",347,"Sinjai","Kabupaten","Regency",NA,NA
348,106,"IDN","Indonesia",27,"Sulawesi Selatan",348,"Soppeng","Kabupaten","Regency",NA,NA
349,106,"IDN","Indonesia",27,"Sulawesi Selatan",349,"Takalar","Kabupaten","Regency",NA,NA
350,106,"IDN","Indonesia",27,"Sulawesi Selatan",350,"Tana Toraja","Kabupaten","Regency",NA,NA
351,106,"IDN","Indonesia",27,"Sulawesi Selatan",351,"Wajo","Kabupaten","Regency",NA,NA
352,106,"IDN","Indonesia",28,"Sulawesi Tengah",352,"Banggai Kepulauan","Kabupaten","Regency",NA,NA
353,106,"IDN","Indonesia",28,"Sulawesi Tengah",353,"Banggai","Kabupaten","Regency",NA,NA
354,106,"IDN","Indonesia",28,"Sulawesi Tengah",354,"Buol","Kabupaten","Regency",NA,"Buol Toli-Toli"
355,106,"IDN","Indonesia",28,"Sulawesi Tengah",355,"Donggala","Kabupaten","Regency",NA,NA
356,106,"IDN","Indonesia",28,"Sulawesi Tengah",356,"Morowali","Kabupaten","Regency",NA,NA
357,106,"IDN","Indonesia",28,"Sulawesi Tengah",357,"Palu","Kotamadya","Municipality",NA,"Kota Palu"
358,106,"IDN","Indonesia",28,"Sulawesi Tengah",358,"Parigi Moutong","Kabupaten","Regency",NA,NA
359,106,"IDN","Indonesia",28,"Sulawesi Tengah",359,"Poso","Kabupaten","Regency",NA,NA
360,106,"IDN","Indonesia",28,"Sulawesi Tengah",360,"Tojo Una-Una","Kabupaten","Regency",NA,NA
361,106,"IDN","Indonesia",28,"Sulawesi Tengah",361,"Toli-Toli","Kabupaten","Regency",NA,NA
362,106,"IDN","Indonesia",29,"Sulawesi Tenggara",362,"Baubau","Kotamadya","Municipality",NA,"Kota Bau-Bau"
363,106,"IDN","Indonesia",29,"Sulawesi Tenggara",363,"Bombana","Kabupaten","Regency",NA,NA
364,106,"IDN","Indonesia",29,"Sulawesi Tenggara",364,"Buton","Kabupaten","Regency",NA,NA
365,106,"IDN","Indonesia",29,"Sulawesi Tenggara",365,"Kendari","Kotamadya","Municipality",NA,NA
366,106,"IDN","Indonesia",29,"Sulawesi Tenggara",366,"Kolaka Utara","Kabupaten","Regency",NA,NA
367,106,"IDN","Indonesia",29,"Sulawesi Tenggara",367,"Kolaka","Kabupaten","Regency",NA,NA
368,106,"IDN","Indonesia",29,"Sulawesi Tenggara",368,"Konawe Selatan","Kotamadya","Municipality",NA,NA
369,106,"IDN","Indonesia",29,"Sulawesi Tenggara",369,"Kota Kendari","Kotamadya","Municipality",NA,"Kendari"
370,106,"IDN","Indonesia",29,"Sulawesi Tenggara",370,"Muna","Kabupaten","Regency",NA,NA
371,106,"IDN","Indonesia",29,"Sulawesi Tenggara",371,"Wakatobi","Kabupaten","Regency",NA,NA
372,106,"IDN","Indonesia",30,"Sulawesi Utara",372,"Bitung","Kotamadya","Municipality",NA,"Kota Bitung"
373,106,"IDN","Indonesia",30,"Sulawesi Utara",373,"Bolaang Mongondow","Kabupaten","Regency",NA,"Bolaang Mangondow|Bolaang Mengondow|"
374,106,"IDN","Indonesia",30,"Sulawesi Utara",374,"Kepulauan Sangihe Talaud","Kabupaten","Regency",NA,"Kepulauan Talaud"
375,106,"IDN","Indonesia",30,"Sulawesi Utara",375,"Manado","Kotamadya","Municipality",NA,"Kota Manado"
376,106,"IDN","Indonesia",30,"Sulawesi Utara",376,"Minahasa Selatan","Kabupaten","Regency",NA,NA
377,106,"IDN","Indonesia",30,"Sulawesi Utara",377,"Minahasa Utara","Kabupaten","Regency",NA,"North Minahasa"
378,106,"IDN","Indonesia",30,"Sulawesi Utara",378,"Minahasa","Kabupaten","Regency",NA,NA
379,106,"IDN","Indonesia",30,"Sulawesi Utara",379,"Sangihe Talaud","Kabupaten","Regency",NA,"Kepulauan Talaud"
380,106,"IDN","Indonesia",30,"Sulawesi Utara",380,"Tomohon","Kabupaten","Regency",NA,NA
381,106,"IDN","Indonesia",31,"Sumatera Barat",381,"Agam","Kabupaten","Regency",NA,NA
382,106,"IDN","Indonesia",31,"Sumatera Barat",382,"Bukittinggi","Kotamadya","Municipality",NA,"Kota Bukittinggi"
383,106,"IDN","Indonesia",31,"Sumatera Barat",383,"Dharmasraya","Kabupaten","Regency",NA,NA
384,106,"IDN","Indonesia",31,"Sumatera Barat",384,"Kepulauan Mentawai","Kabupaten","Regency",NA,NA
385,106,"IDN","Indonesia",31,"Sumatera Barat",385,"Kota Solok","Kotamadya","Municipality",NA,"Solok"
386,106,"IDN","Indonesia",31,"Sumatera Barat",386,"Lima Puluh Koto","Kabupaten","Regency",NA,NA
387,106,"IDN","Indonesia",31,"Sumatera Barat",387,"Padang Panjang","Kotamadya","Municipality",NA,"Kota Padang Panjang"
388,106,"IDN","Indonesia",31,"Sumatera Barat",388,"Padang Pariaman","Kabupaten","Regency",NA,NA
389,106,"IDN","Indonesia",31,"Sumatera Barat",389,"Padang","Kotamadya","Municipality",NA,"Kota Padang"
390,106,"IDN","Indonesia",31,"Sumatera Barat",390,"Pariaman","Kotamadya","Municipality",NA,"Kota Pariaman"
391,106,"IDN","Indonesia",31,"Sumatera Barat",391,"Pasaman Barat","Kabupaten","Regency",NA,NA
392,106,"IDN","Indonesia",31,"Sumatera Barat",392,"Pasaman","Kabupaten","Regency",NA,NA
393,106,"IDN","Indonesia",31,"Sumatera Barat",393,"Payakumbuh","Kotamadya","Municipality",NA,"Kota Payakumbuh|Payahkumbuh"
394,106,"IDN","Indonesia",31,"Sumatera Barat",394,"Pesisir Selatan","Kabupaten","Regency",NA,NA
395,106,"IDN","Indonesia",31,"Sumatera Barat",395,"Sawah Lunto","Kotamadya","Municipality",NA,"Kota Sawah Lunto"
396,106,"IDN","Indonesia",31,"Sumatera Barat",396,"Sawahlunto","Kabupaten","Regency",NA,"Sijunjung"
397,106,"IDN","Indonesia",31,"Sumatera Barat",397,"Solok Selatan","Kabupaten","Regency",NA,NA
398,106,"IDN","Indonesia",31,"Sumatera Barat",398,"Solok","Kabupaten","Regency",NA,NA
399,106,"IDN","Indonesia",31,"Sumatera Barat",399,"Tanah Datar","Kabupaten","Regency",NA,NA
400,106,"IDN","Indonesia",32,"Sumatera Selatan",400,"Banyuasin","Kabupaten","Regency",NA,"Banyu Asin"
401,106,"IDN","Indonesia",32,"Sumatera Selatan",401,"Lahat","Kabupaten","Regency",NA,NA
402,106,"IDN","Indonesia",32,"Sumatera Selatan",402,"Lubuk Linggau","Kotamadya","Municipality",NA,"Kota Lubuk Linggau"
403,106,"IDN","Indonesia",32,"Sumatera Selatan",403,"Muara Enim","Kabupaten","Regency",NA,NA
404,106,"IDN","Indonesia",32,"Sumatera Selatan",404,"Musi Banyu Asin","Kabupaten","Regency",NA,NA
405,106,"IDN","Indonesia",32,"Sumatera Selatan",405,"Musi Rawas","Kabupaten","Regency",NA,NA
406,106,"IDN","Indonesia",32,"Sumatera Selatan",406,"Ogan Ilir","Kabupaten","Regency",NA,"Ogan Kemering Ilir|Ogan Komering Hilir"
407,106,"IDN","Indonesia",32,"Sumatera Selatan",407,"Ogan Komering Ilir","Kabupaten","Regency",NA,"Ogan Kemering Ilir|Ogan Komering Hilir"
408,106,"IDN","Indonesia",32,"Sumatera Selatan",408,"Ogan Komering Ulu Selatan","Kabupaten","Regency",NA,NA
409,106,"IDN","Indonesia",32,"Sumatera Selatan",409,"Ogan Komering Ulu Timur","Kabupaten","Regency",NA,NA
410,106,"IDN","Indonesia",32,"Sumatera Selatan",410,"Ogan Komering Ulu","Kabupaten","Regency",NA,NA
411,106,"IDN","Indonesia",32,"Sumatera Selatan",411,"Pagar Alam","Kabupaten","Regency",NA,NA
412,106,"IDN","Indonesia",32,"Sumatera Selatan",412,"Palembang","Kotamadya","Municipality",NA,"Kota Palembang"
413,106,"IDN","Indonesia",32,"Sumatera Selatan",413,"Prabumulih","Kotamadya","Municipality",NA,"Kota Prabumulih"
414,106,"IDN","Indonesia",33,"Sumatera Utara",414,"Asahan","Kabupaten","Regency",NA,NA
415,106,"IDN","Indonesia",33,"Sumatera Utara",415,"Binjai","Kotamadya","Municipality",NA,"Kota Binjai"
416,106,"IDN","Indonesia",33,"Sumatera Utara",416,"Dairi","Kabupaten","Regency",NA,NA
417,106,"IDN","Indonesia",33,"Sumatera Utara",417,"Deli Serdang","Kabupaten","Regency",NA,NA
418,106,"IDN","Indonesia",33,"Sumatera Utara",418,"Humbang Hasundutan","Kabupaten","Regency",NA,NA
419,106,"IDN","Indonesia",33,"Sumatera Utara",419,"Karo","Kabupaten","Regency",NA,NA
420,106,"IDN","Indonesia",33,"Sumatera Utara",420,"Labuhan Batu","Kabupaten","Regency",NA,NA
421,106,"IDN","Indonesia",33,"Sumatera Utara",421,"Lake Toba","Water body","Water body",NA,NA
422,106,"IDN","Indonesia",33,"Sumatera Utara",422,"Langkat","Kabupaten","Regency",NA,NA
423,106,"IDN","Indonesia",33,"Sumatera Utara",423,"Mandailing Natal","Kabupaten","Regency",NA,NA
424,106,"IDN","Indonesia",33,"Sumatera Utara",424,"Medan","Kotamadya","Municipality",NA,"Kota Medan"
425,106,"IDN","Indonesia",33,"Sumatera Utara",425,"Nias Selatan","Kabupaten","Regency",NA,NA
426,106,"IDN","Indonesia",33,"Sumatera Utara",426,"Nias","Kabupaten","Regency",NA,NA
427,106,"IDN","Indonesia",33,"Sumatera Utara",427,"Padang Sidempuan","Kotamadya","Municipality",NA,"Kota Padang Sidempuan"
428,106,"IDN","Indonesia",33,"Sumatera Utara",428,"Pakpak Bharat","Kabupaten","Regency",NA,NA
429,106,"IDN","Indonesia",33,"Sumatera Utara",429,"Pematang Siantar","Kotamadya","Municipality",NA,"Kota Pematang Siantar"
430,106,"IDN","Indonesia",33,"Sumatera Utara",430,"Samosir","Kabupaten","Regency",NA,NA
431,106,"IDN","Indonesia",33,"Sumatera Utara",431,"Serdang Bedagai","Kabupaten","Regency",NA,NA
432,106,"IDN","Indonesia",33,"Sumatera Utara",432,"Sibolga","Kotamadya","Municipality",NA,"Kota Sibolga"
433,106,"IDN","Indonesia",33,"Sumatera Utara",433,"Simalungun","Kabupaten","Regency",NA,NA
434,106,"IDN","Indonesia",33,"Sumatera Utara",434,"Tanjung Balai","Kotamadya","Municipality",NA,"Kota Tanjung Balai"
435,106,"IDN","Indonesia",33,"Sumatera Utara",435,"Tapanuli Selatan","Kabupaten","Regency",NA,"South Tapanuli"
436,106,"IDN","Indonesia",33,"Sumatera Utara",436,"Tapanuli Tengah","Kabupaten","Regency",NA,"Central Tapanuli"
437,106,"IDN","Indonesia",33,"Sumatera Utara",437,"Tapanuli Utara","Kabupaten","Regency",NA,NA
438,106,"IDN","Indonesia",33,"Sumatera Utara",438,"Tebing Tinggi","Kotamadya","Municipality",NA,"Kota Tebing Tinggi"
439,106,"IDN","Indonesia",33,"Sumatera Utara",439,"Toba Samosir","Kabupaten","Regency",NA,NA
440,106,"IDN","Indonesia",34,"Yogyakarta",440,"Bantul","Kabupaten","Regency",NA,NA
441,106,"IDN","Indonesia",34,"Yogyakarta",441,"Gunung Kidul","Kabupaten","Regency",NA,NA
442,106,"IDN","Indonesia",34,"Yogyakarta",442,"Kulon Progo","Kabupaten","Regency",NA,NA
443,106,"IDN","Indonesia",34,"Yogyakarta",443,"Sleman","Kabupaten","Regency",NA,NA
444,106,"IDN","Indonesia",34,"Yogyakarta",444,"Yogyakarta","Kotamadya","Municipality",NA,"Kota Yogyakarta"
